,Filename,Label,Sentence
803,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"(7) If a conversion right is exercised, a deduction of at least 5 percent should be made from the issue price determined in accordance with Section 7 Paragraphs 4-5 and 6."
804,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"In the case of the shares or other participations granted in the exercise of the conversion right, it must be ensured that one of the requirements specified in Section 7 (6) is met."
805,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,Footnote (+++ § 6 para.
806,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,'5: For application cf.
807,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,§ 7 para.
808,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"7 S 2 +++) Non-official table of contents § 7 Conditions for participations with full voting rights (1) When acquiring participations with full voting rights according to § 5 paragraph 2 number 3, the requirements according to paragraphs 3 to 6 must be met."
809,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"If necessary, the fulfillment must be contractually secured."
810,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,(2) The acquisition of a participation with full voting rights should take place in particular if the market's confidence in the continuation of the company cannot be restored by other means.
811,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,(3) Participation with full voting rights must basically consist of subscribing to new shares or new company shares.
812,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,The acquisition of holdings from existing shareholders should only take place in exceptional cases - if the purpose of the stabilization measure cannot be achieved in any other way.
813,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"(4) In the case of listed companies, the base value for the issue price should be closely based on the company's stock market price at the time the recapitalization measure becomes known."
814,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,Section 31 of the Securities Acquisition and Takeover Act and Section 5 of the WpÜG Offer Ordinance apply accordingly with the proviso that the consideration is to be based on the average price of the last 15 days before the company's first written request regarding the granting of stabilization measures.
815,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"When determining the issue price, the risk profile of the company, the special features of the selected instrument, special effects in the stock exchange price formation and incentives for ending the measure must also be taken into account."
816,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,This can lead to an appropriate discount on the underlying having to be made for the issue price.
817,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"(5) In the case of non-listed companies, the base value for the issue price is to be determined by expert opinion using recognized methods of company valuation."
818,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"From a recapitalization of 250 million euros, an assessment according to the principles of the IDW S1 auditor standard must be submitted."
819,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"For recapitalization measures below EUR 250 million, a simplified valuation method can be used - such as a valuation based on multiples."
820,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,Section 5 paragraph 1 sentence 2 of the WpÜG Offer Ordinance applies accordingly.
821,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"(6) In the case of participations with full voting rights, the conditions for the issue of the shares must be designed in such a way that they contribute to ensuring that the participation is not maintained for longer than is required with regard to the stabilization of the company and the requirement of profitability."
822,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,This must be done by 1. issuing shares with a preferential profit in accordance with paragraph 7 or 2. making an extensive deduction from the base value determined in accordance with paragraph 4 or paragraph 5 in accordance with paragraph 8 or 3. the undertaking a significant discount from the base value determined in accordance with paragraph 4 or paragraph 5 and the granting of rights to purchase further shares by the fund in accordance with paragraph 9.
823,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,(7) For those subscribed by the fundShares are issued a separate class of shares - for which a cumulative or over time increasing profit preference is to be agreed or a fixed profit-related interest rate - the amount of which is based on the specifications provided in the table in § 6 paragraph 3.
824,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,'§ 6 paragraph 5 applies accordingly.
825,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,A claim for compensation for lost profits is to be provided for - which the fund may not waive in principle.
826,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"'(8) When determining the issue price, an extensive deduction is made from the base value determined in accordance with paragraph 4 or paragraph 5."
827,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,The discount is extensive within the meaning of this provision - if the issue price is at least 50 percent below the base value.
828,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"(9) When determining the issue price, a deduction is made from the base value determined in accordance with paragraph 4 or paragraph 5."
829,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,The fund pays a surcharge of the corresponding amount on the issue amount as a premium.
830,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"In return, he will be granted subscription rights to further shares."
831,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,'A subscription right with a volume of at least 10 percent of the nominal value of the shares subscribed to by the fund is due after four years - calculated from the investment by the fund - if the fund has not sold at least 40 percent of its investment by this time - and after six years- if the fund's participation has not been completely eliminated.
832,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,The company has to serve the subscription rights from a conditional capital increase.
833,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,The premium paid is considered to be an advance payment that can be offset against the obligation to make a contribution within the meaning of Section 5 (5) and Section 7 (4) of the Economic Stabilization Acceleration Act.
834,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,(10) The Economic Stabilization Fund can also acquire holdings with full voting rights on market terms - in order to prevent or complicate an impending takeover - if the takeover is to be carried out by an investor who is to be regarded as non-EU in accordance with Section 2 (19) of the Foreign Trade and Payments Act and the company is active in one of the business areas mentioned in § 55 paragraph 1 sentence 2 of the Foreign Trade and Payments Ordinance or has a comparable importance for the public security and order of the Federal Republic of Germany.
835,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,Section 55 of the Foreign Trade and Payments Ordinance in conjunction with Section 2 (19) of the Foreign Trade and Payments Act shall be applied accordingly to the cross-sectoral examination.
836,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,'Section 7 paragraph 2 shall not apply to this acquisition of holdings by third parties.
837,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,'If this measure is not combined with other measures according to § 21 or § 22 of the Stabilization Fund Act - the requirements of this regulation - in particular § 7 paragraphs 3 to 5 and the requirements according to § 9 - 10 and 11 - can also be waived.
838,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,The Economic Stabilization Fund Committee is responsible for the decisions.
839,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,The panel of experts appointed by the Economic Stabilization Fund Committee pursuant to Section 20 Paragraph 1 Clause 3 of the Stabilization Fund Act may be heard beforehand.
840,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,'Footnote § 7 para.
841,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"5 Sentence 1 italics: Due to obvious inaccuracy, the word ""delivery amount"" was replaced by the word ""delivery amount""."
842,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"Unofficial Table of Contents § 8 Requirements and conditions for companies that take advantage of stabilization measures (1) Requirements and conditions for stabilization measures under the Stabilization Fund Act must comply with the principle of proportionality and have in particular the type, amount and duration of the claimed stabilization measure as well as the economic situation of the company."
843,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"(2) Furthermore, the conditions should be designed in such a way that they create incentives for a speedy termination of the stabilization measure."
844,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"Unofficial table of contents Section 9 requirements and conditions for stabilization measures pursuant to Section 22 of the Stabilization Fund Act (1) As long as the company makes use of stabilization measures from the fund, bonuses may not be granted to board members and managers, including any group remuneration, other variable or comparable remuneration components."
845,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"Similarly, special payments in the form of share packages, gratuities or other separate remuneration in addition to the fixed salary, other remuneration components at the company's discretion and severance payments that are not legally required may not be granted."
846,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,'(2) As long as at least 75 percent of the measure has not been reduced - no member of the management of the company may receive remuneration - which exceeds the basic remuneration of this member as of 31.
847,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,December 2019.
848,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"In the case of persons who become members of the Executive Board at the time of the measure or thereafter, the upper limit is the base salary of members of the Executive Board with the same level of responsibility as of 31."
849,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,December 2019.
850,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"(3) To incentivize aspeedy termination of the stabilization measure- during the duration of the stabilization measure, no dividends or other - contractually or legally owed - profit distributions may be paid to shareholders other than the Economic Stabilization Fund."
851,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"Furthermore, the company may not buy back any shares or other components of the company's liable own funds and may not make any other contractually or legally not owed services to other shareholders or companies affiliated with them."
852,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,Affiliated companies are companies that are majority-owned in relation to each other and companies that hold a majority stake in accordance with Sections 15 and 16 of the German Stock Corporation Act.
853,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,(4) Companies that are part of a multinational group of companies within the meaning of Section 90 (3) sentence 4 of the tax code are obliged to disclose the actual ownership of all parts of the company to the Economic Stabilization Fund.
854,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,"If you are obliged to create a country-specific report according to § 138a paragraph 1 of the tax code, you also have to disclose this report to the Economic Stabilization Fund."
855,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,Companies according to sentence 1 must confirm that funds from the Economic Stabilization Fund do not flow into non-cooperative jurisdictions within the meaning of the EU list of non-cooperative countries and territories for tax purposes - Annex I1.
856,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,Companies located in non-cooperative jurisdictions cannot be recipients of stabilization measures.
857,049_DEU_2020-10-01_2022-05-20_10:33:00.8.txt,NONE,(5) Companies must report to the Economic Stabilization Fund within 12 months of submitting the repayment plan and thereafter regularly every 12 months on the progress made in implementing the repayment plan and on compliance with the conditions set out in points 71 to 78 of the Temporary Framework for State aid.
